utc,location,co,co_max,co_min,no2,no2_max,no2_min,o3,o3_max,o3_min,pm10,pm10_max,pm10_min,pm25,pm25_max,pm25_min,so2,so2_max,so2_min
2017-02-28 00:00:00+00:00,MNB,3791.50107595654,7095.29166666667,3791.50107595654,60.7518716377131,83.4166666666667,60.7518716377131,20.9738248216541,46.5952380952381,20.9738248216541,223.121861276069,378.270833333333,223.121861276069,203.652781384964,357.5625,203.652781384964,128.053902371012,269.1875,128.053902371012
2017-03-31 00:00:00+00:00,MNB,1983.92150048014,3928.39583333333,1983.92150048014,39.7451224892494,60.5833333333333,39.7451224892494,41.5976399786884,63.5833333333333,41.5976399786884,107.1591436282,170.604166666667,107.1591436282,90.1594208163282,166.541666666667,90.1594208163282,59.7567251683661,115.5,59.7567251683661
2017-04-30 00:00:00+00:00,MNB,1271.74753250591,2777.8125,1271.74753250591,33.1480715974333,68,33.1480715974333,51.1930547112462,69.0416666666667,51.1930547112462,118.780176460655,211.729166666667,118.780176460655,56.8836157548125,111.666666666667,56.8836157548125,37.3772825903411,71.625,37.3772825903411
2017-05-31 00:00:00+00:00,MNB,522.36651695629,2164,522.36651695629,25.1531490074569,58,25.1531490074569,62.5151050981602,84.1458333333333,62.5151050981602,123.039884451982,279,123.039884451982,34.3155731832665,95,34.3155731832665,19.230368552283,60,19.230368552283
2017-06-30 00:00:00+00:00,MNB,378.796602685689,678.75,378.796602685689,28.1857960855462,50.7234042553191,28.1857960855462,65.8534481692232,85.0833333333333,65.8534481692232,82.0673691516851,161.25,82.0673691516851,24.8584961377756,42.75,24.8584961377756,10.6599013827038,21.4375,10.6599013827038
2017-07-31 00:00:00+00:00,MNB,,,,28.9375,28.9375,28.9375,102.4375,102.4375,102.4375,23.5625,23.5625,23.5625,9.75,9.75,9.75,12.5,12.5,12.5
2017-08-31 00:00:00+00:00,MNB,621.754595170617,2102.125,621.754595170617,24.0085975541286,42.4615384615385,24.0085975541286,38.618975123973,78.0769230769231,38.618975123973,42.5296870630452,96.625,42.5296870630452,18.2692705288265,64.375,18.2692705288265,6.03451062526434,20.2352941176471,6.03451062526434
2017-09-30 00:00:00+00:00,MNB,782.14038541236,1901.89743589744,782.14038541236,24.826027113625,45.1794871794872,24.826027113625,36.4223191994109,63.68,36.4223191994109,76.6592045299109,228.923076923077,76.6592045299109,27.7286390193645,80.025641025641,27.7286390193645,7.01054421768708,9.85714285714286,7.01054421768708
2017-10-31 00:00:00+00:00,MNB,2221.47266447671,4845.70833333333,2221.47266447671,35.6789925362155,61.8,35.6789925362155,23.0656826628184,45.6923076923077,23.0656826628184,167.4043453064,319.083333333333,167.4043453064,88.417911314959,178.958333333333,88.417911314959,78.9648600210678,262.391304347826,78.9648600210678
2017-11-30 00:00:00+00:00,MNB,3210.4055001189,7148,3210.4055001189,37.2727742237704,71.6,37.2727742237704,,,,169.401072217595,306.454545454545,169.401072217595,141.494001994658,295.8,141.494001994658,63.5126044418615,164.266666666667,63.5126044418615
2017-12-31 00:00:00+00:00,MNB,4515.76589120985,8662.93333333333,4515.76589120985,59.769690404054,103.375,59.769690404054,,,,202.337585155962,374,202.337585155962,195.562972674205,364.666666666667,195.562972674205,110.658353213516,243.4,110.658353213516
2017-01-31 00:00:00+00:00,Tolgoit,4149.38862787984,6690.54166666667,4149.38862787984,65.8484572891085,122.979166666667,65.8484572891085,15.3189027308579,48.5625,15.3189027308579,331.589433017161,530.375,331.589433017161,320.725645483896,517.395833333333,320.725645483896,124.709795880698,178.604166666667,124.709795880698
2017-02-28 00:00:00+00:00,Tolgoit,3187.4995993244,8492.16666666667,3187.4995993244,59.7862348407406,95.6875,59.7862348407406,30.105336264649,60.7083333333333,30.105336264649,196.017710848118,452.208333333333,196.017710848118,189.071280206973,438.5,189.071280206973,86.1260147659649,181.104166666667,86.1260147659649
2017-03-31 00:00:00+00:00,Tolgoit,1147.5011239583,2050.95833333333,1147.5011239583,32.2421758571759,58.3333333333333,32.2421758571759,58.4431857353632,97.7083333333333,58.4431857353632,17.664500805153,90.5869565217391,17.664500805153,17.2255354267311,90.3260869565217,17.2255354267311,37.2737657535238,80,37.2737657535238
2017-04-30 00:00:00+00:00,Tolgoit,907.24572206378,1454.45833333333,907.24572206378,24.1767781522772,52,24.1767781522772,75.3148172154524,98.375,75.3148172154524,231.531097274436,447.90625,231.531097274436,78.4718671679198,357,78.4718671679198,21.3327769855674,55.6666666666667,21.3327769855674
2017-05-31 00:00:00+00:00,Tolgoit,370.675424569473,1082.10416666667,370.675424569473,15.0106980032303,28.8333333333333,15.0106980032303,90.7615035637139,107.4375,90.7615035637139,177.470300654673,397.837837837838,177.470300654673,35.5041776872527,66,35.5041776872527,7.08682174299176,30.5,7.08682174299176
2017-06-30 00:00:00+00:00,Tolgoit,237.982856965683,547.105263157895,237.982856965683,18.1044423579481,37.4054054054054,18.1044423579481,93.4915877558572,118.7,93.4915877558572,148.87479155237,301.108108108108,148.87479155237,28.6932387434115,49.4791666666667,28.6932387434115,5.1493317009226,22.5,5.1493317009226
2017-07-31 00:00:00+00:00,Tolgoit,243.4,243.4,243.4,23.9,23.9,23.9,133.5,133.5,133.5,40.3,40.3,40.3,11.5,11.5,11.5,14.5,14.5,14.5
2017-08-31 00:00:00+00:00,Tolgoit,372.585809119767,1346.2,372.585809119767,14.4694087845705,28,14.4694087845705,57.2930198090196,113.615384615385,57.2930198090196,44.3094249157311,113.380952380952,44.3094249157311,18.3189971267428,61.1,18.3189971267428,5.14808246403389,11.047619047619,5.14808246403389
2017-09-30 00:00:00+00:00,Tolgoit,618.488533055243,1379.6,618.488533055243,19.5920759869279,43,19.5920759869279,49.0196683338523,75.4782608695652,49.0196683338523,87.5885663923187,259.657142857143,87.5885663923187,33.0662276563655,88.4285714285714,33.0662276563655,10.2411621721707,32.5428571428571,10.2411621721707
2017-10-31 00:00:00+00:00,Tolgoit,1693.32824221287,3296.8,1693.32824221287,37.8699001244884,54.24,37.8699001244884,28.853401203935,64.96,28.853401203935,176.88204456281,378.12,176.88204456281,96.5324313517672,207.16,96.5324313517672,30.8468158050825,57.12,30.8468158050825
2017-11-30 00:00:00+00:00,Tolgoit,3152.48392510235,6904.5,3152.48392510235,48.6401353102604,78.4583333333333,48.6401353102604,18.5723973497112,35.1739130434783,18.5723973497112,229.647683487615,432.5,229.647683487615,187.571552126949,405.5,187.571552126949,35.3439668615984,88.15,35.3439668615984
2017-12-31 00:00:00+00:00,Tolgoit,5198.62079399282,10699,5198.62079399282,64.3201364629819,104.857142857143,64.3201364629819,12.5807163855317,21.5294117647059,12.5807163855317,267.710031377207,436,267.710031377207,258.216289894873,431,258.216289894873,,,
